Date,Cases,lag_1,lag_2,lag_3,lag_4,roll4_mean,roll4_std,roll8_mean,growth_1w,growth_4w,zscore,week_sin,week_cos,Disease,Rt,surge,surge_onset
2020-02-02,8,4.0,0.0,0.0,0.0,3.0,3.8297084310253524,,2.0,,,0.5680647467311558,0.8229838658936564,COVID-19,1.5671646212386205,0,0
2020-02-09,3,8.0,4.0,0.0,0.0,3.75,3.304037933599835,,0.375,,,0.6631226582407952,0.7485107481711011,COVID-19,1.4448700109922132,0,0
2020-02-16,0,3.0,8.0,4.0,0.0,3.75,3.304037933599835,,0.0,,,0.7485107481711011,0.6631226582407953,COVID-19,0.9826200959912158,0,0
2020-02-23,7,0.0,3.0,8.0,4.0,4.5,3.696845502136472,2.75,,1.75,1.1496287842009763,0.8229838658936564,0.5680647467311559,COVID-19,0.9127505062702933,0,0
2020-03-01,3,7.0,0.0,3.0,8.0,3.25,2.872281323269014,3.125,0.42857142857142855,0.375,-0.04351941398892447,0.8854560256532099,0.4647231720437686,COVID-19,0.9296284145428957,0,0
2020-03-08,45,3.0,7.0,0.0,3.0,13.75,21.02974084481309,8.75,15.0,15.0,1.7237492495748434,0.9350162426854148,0.35460488704253557,COVID-19,1.6245516380457699,1,1
2020-03-15,179,45.0,3.0,7.0,0.0,58.5,82.53282175393416,31.125,3.977777777777778,,1.7917114289497937,0.970941817426052,0.23931566428755804,COVID-19,2.556133829358371,1,0
2020-03-22,832,179.0,45.0,3.0,7.0,264.75,385.5423668893818,134.625,4.648044692737431,118.85714285714286,1.8088154763029918,0.992708874098054,0.120536680255323,COVID-19,2.798592257856943,1,0
2020-03-29,2728,832.0,179.0,45.0,3.0,946.0,1236.7443821043485,474.625,3.2788461538461537,909.3333333333334,1.8220216178915094,1.0,-1.6081226496766364e-16,COVID-19,3.500805458267454,1,0
2020-04-05,1826,2728.0,832.0,179.0,45.0,1391.25,1119.2584971012432,702.5,0.6693548387096774,40.577777777777776,1.0037895650644975,0.992708874098054,-0.12053668025532288,COVID-19,2.20820872749162,1,0
2020-04-12,654,1826.0,2728.0,832.0,179.0,1510.0,961.9078264920537,784.25,0.35815991237677985,3.653631284916201,-0.1354079844375567,0.9709418174260521,-0.2393156642875575,COVID-19,1.3030240943748896,1,0
2020-04-19,297,654.0,1826.0,2728.0,832.0,1376.25,1112.9433573487318,820.5,0.4541284403669725,0.35697115384615385,-0.47037434254254284,0.9350162426854148,-0.35460488704253545,COVID-19,0.7605912212487144,0,0
2020-04-26,117,297.0,654.0,1826.0,2728.0,723.5,768.1321500887724,834.75,0.3939393939393939,0.04288856304985337,-0.9344095282524632,0.8854560256532099,-0.4647231720437685,COVID-19,0.5293724000743821,0,0
2020-05-03,80,117.0,297.0,654.0,1826.0,287.0,262.38521299798947,839.125,0.6837606837606838,0.04381161007667032,-2.8931698982816414,0.8229838658936565,-0.5680647467311557,COVID-19,0.5356245829312607,0,0
2020-05-10,146,80.0,117.0,297.0,654.0,160.0,95.24354746298381,835.0,1.825,0.22324159021406728,-7.2340858604387694,0.7485107481711013,-0.663122658240795,COVID-19,0.7137989781687272,0,0
2020-05-17,107,146.0,80.0,117.0,297.0,112.5,27.258026340883834,744.375,0.7328767123287672,0.3602693602693603,-23.383020913880785,0.6631226582407952,-0.7485107481711012,COVID-19,0.8674233243301985,0,0
2020-05-24,70,107.0,146.0,80.0,117.0,100.75,33.97425495872304,412.125,0.6542056074766355,0.5982905982905983,-10.070125170240354,0.5680647467311558,-0.8229838658936564,COVID-19,0.9443808739454528,0,0
2020-05-31,79,70.0,107.0,146.0,80.0,100.5,34.180891347851805,193.75,1.1285714285714286,0.9875,-3.3571389005691272,0.46472317204376906,-0.8854560256532096,COVID-19,0.9425816988033215,0,0
2020-06-07,70,79.0,70.0,107.0,146.0,81.5,17.521415467944276,120.75,0.8860759493670886,0.4794520547945205,-2.896455488590404,0.35460488704253584,-0.9350162426854147,COVID-19,0.8711502739435778,0,0
2020-06-14,47,70.0,79.0,70.0,107.0,66.5,13.674794331188929,89.5,0.6714285714285714,0.4392523364485981,-3.1079078025376723,0.23931566428755768,-0.970941817426052,COVID-19,0.8803533736749084,0,0
2020-06-21,134,47.0,70.0,79.0,70.0,82.5,36.882696936824594,91.625,2.851063829787234,1.9142857142857144,1.1489127292557544,0.12053668025532308,-0.992708874098054,COVID-19,1.0627319456505189,0,0
2020-06-28,205,134.0,47.0,70.0,79.0,114.0,70.9600826756399,107.25,1.5298507462686568,2.5949367088607596,1.3775350353919034,-3.216245299353273e-16,-1.0,COVID-19,1.2203321766332178,1,1
2020-07-05,721,205.0,134.0,47.0,70.0,276.75,303.1329466312325,179.125,3.5170731707317073,10.3,1.787582003282547,-0.12053668025532283,-0.992708874098054,COVID-19,1.6143325495979168,1,0
2020-07-12,1191,721.0,205.0,134.0,47.0,562.75,493.8126331582324,314.625,1.651872399445215,25.340425531914892,1.774711583207275,-0.23931566428755743,-0.9709418174260521,COVID-19,1.8898867154825252,1,0
2020-07-19,1888,1191.0,721.0,205.0,134.0,1001.25,715.2819374204835,541.875,1.5852225020990764,14.08955223880597,1.8819502207122993,-0.3546048870425356,-0.9350162426854148,COVID-19,1.7376939237966544,1,0
2020-07-26,2509,1888.0,1191.0,721.0,205.0,1577.25,784.6605954168976,845.625,1.3289194915254237,12.239024390243902,2.1198655950299545,-0.46472317204376806,-0.8854560256532101,COVID-19,1.597517446967365,1,0
2020-08-02,3332,2509.0,1888.0,1191.0,721.0,2230.0,910.8109939315989,1253.375,1.3280191311279395,4.621359223300971,2.282169422469776,-0.5680647467311556,-0.8229838658936565,COVID-19,1.348340268009652,1,0
2020-08-09,3416,3332.0,2509.0,1888.0,1191.0,2786.25,725.2927569839186,1674.5,1.0252100840336134,2.868178001679261,2.4010993950110726,-0.663122658240795,-0.7485107481711013,COVID-19,1.233809772850167,1,0
2020-08-16,2337,3416.0,3332.0,2509.0,1888.0,2898.5,554.5932443391886,1949.875,0.6841334894613583,1.2378177966101696,0.698034106890842,-0.7485107481711011,-0.6631226582407952,COVID-19,1.0594481662739599,0,0
2020-08-23,1567,2337.0,3416.0,3332.0,2509.0,2663.0,879.7844432965765,2120.125,0.670517757809157,0.6245516141889199,-0.6287051381897882,-0.8229838658936564,-0.5680647467311559,COVID-19,0.9032169717697781,0,0
2020-08-30,945,1567.0,2337.0,3416.0,3332.0,2066.25,1064.829055138273,2148.125,0.603063178047224,0.28361344537815125,-1.1298761939246378,-0.8854560256532096,-0.4647231720437691,COVID-19,0.7717399806392938,0,0
2020-09-06,660,945.0,1567.0,2337.0,3416.0,1377.25,743.5080698956806,2081.75,0.6984126984126984,0.19320843091334894,-1.9122186531203105,-0.9350162426854147,-0.3546048870425359,COVID-19,0.7194697507954393,0,0
2020-09-13,400,660.0,945.0,1567.0,2337.0,893.0,501.4372675951933,1895.75,0.6060606060606061,0.17115960633290545,-2.982925475749657,-0.970941817426052,-0.23931566428755774,COVID-19,0.708271955798947,0,0
2020-09-20,278,400.0,660.0,945.0,1567.0,570.75,296.02181788960564,1616.875,0.695,0.17740906190172304,-4.522892973041946,-0.992708874098054,-0.12053668025532357,COVID-19,0.7126826350075054,0,0
2020-09-27,131,278.0,400.0,660.0,945.0,367.25,224.01990238964675,1216.75,0.4712230215827338,0.13862433862433862,-4.846667588094524,-1.0,-1.8369701987210297e-16,COVID-19,0.6857413988995936,0,0
2020-10-04,105,131.0,278.0,400.0,660.0,228.5,137.38146405780827,802.875,0.8015267175572519,0.1590909090909091,-5.079833766412211,-0.992708874098054,0.1205366802553232,COVID-19,0.6873399488113989,0,0
2020-10-11,123,105.0,131.0,278.0,400.0,159.25,79.90984503384756,526.125,1.1714285714285715,0.3075,-5.044747613128865,-0.9709418174260521,0.23931566428755738,COVID-19,0.7706856626113965,0,0
2020-10-18,139,123.0,105.0,131.0,278.0,124.5,14.54876856187023,347.625,1.1300813008130082,0.5,-14.339701612050488,-0.9350162426854148,0.35460488704253557,COVID-19,0.8929066730161107,0,0
2020-10-25,116,139.0,123.0,105.0,131.0,120.75,14.244882121901309,244.0,0.8345323741007195,0.8854961832061069,-8.985683342595147,-0.8854560256532101,0.464723172043768,COVID-19,1.0029072241040975,0,0
2020-11-01,91,116.0,139.0,123.0,105.0,117.25,19.972898304123607,172.875,0.7844827586206896,0.8666666666666667,-4.099304905743002,-0.822983865893657,0.5680647467311548,COVID-19,0.9735316272307065,0,0
2020-11-08,62,91.0,116.0,139.0,123.0,102.0,33.095820481346735,130.625,0.6813186813186813,0.5040650406504065,-2.0735246626889943,-0.7485107481711011,0.6631226582407952,COVID-19,0.8698823507888155,0,0
2020-11-15,59,62.0,91.0,116.0,139.0,82.0,26.87005768509247,103.25,0.9516129032258065,0.4244604316546763,-1.6468144772368665,-0.6631226582407955,0.7485107481711007,COVID-19,0.8337800823876124,0,0
2020-11-22,96,59.0,62.0,91.0,116.0,77.0,19.20069443189135,98.875,1.6271186440677967,0.8275862068965517,-0.14973416769889195,-0.5680647467311559,0.8229838658936564,COVID-19,0.9389027700199414,0,0
2020-11-29,78,96.0,59.0,62.0,91.0,73.75,17.017148213890895,95.5,0.8125,0.8571428571428571,-1.0283744244358735,-0.4647231720437684,0.88545602565321,COVID-19,1.010020175045157,0,0
2020-12-06,71,78.0,96.0,59.0,62.0,76.0,15.470401847836083,89.0,0.9102564102564102,1.1451612903225807,-1.1635121166886653,-0.35460488704253595,0.9350162426854147,COVID-19,1.043519112440398,0,0
2020-12-13,69,71.0,78.0,96.0,59.0,78.5,12.288205727452512,80.25,0.971830985915493,1.1694915254237288,-0.915512016116958,-0.2393156642875578,0.970941817426052,COVID-19,1.0008061926690335,0,0
2020-12-20,103,69.0,71.0,78.0,96.0,80.25,15.649813630419482,78.625,1.4927536231884058,1.0729166666666667,1.5575265351800005,-0.12053668025532363,0.992708874098054,COVID-19,1.0014473287953958,0,0
2020-12-27,168,103.0,69.0,71.0,78.0,102.75,46.20515844217898,88.25,1.6310679611650485,2.1538461538461537,1.7259977606136543,6.432490598706546e-16,1.0,COVID-19,1.1599676102598464,0,0
2021-01-03,187,168.0,103.0,69.0,71.0,131.75,55.16868072859392,103.875,1.1130952380952381,2.6338028169014085,1.506742573906001,0.12053668025532314,0.992708874098054,COVID-19,1.246170250068176,0,0
2021-01-10,112,187.0,168.0,103.0,69.0,142.5,41.31585652022958,110.5,0.5989304812834224,1.6231884057971016,0.03630567356786012,0.12053668025532305,0.992708874098054,COVID-19,1.1294975023356275,0,0
2021-01-17,113,112.0,187.0,168.0,103.0,145.0,38.323187063015304,112.625,1.0089285714285714,1.0970873786407767,0.009785198694027789,0.23931566428755774,0.970941817426052,COVID-19,0.9829481022149567,0,0
2021-01-24,58,113.0,112.0,187.0,168.0,117.5,52.98112871580029,110.125,0.5132743362831859,0.34523809523809523,-0.9838408743537211,0.3546048870425356,0.9350162426854148,COVID-19,0.8149113827811786,0,0
2021-01-31,45,58.0,113.0,112.0,187.0,82.0,35.61834733205436,106.875,0.7758620689655172,0.24064171122994651,-1.7371665064402422,0.4647231720437685,0.8854560256532099,COVID-19,0.7616368013376038,0,0
2021-02-07,39,45.0,58.0,113.0,112.0,63.75,33.77745796632517,103.125,0.8666666666666667,0.3482142857142857,-1.8984554747704863,0.5680647467311558,0.8229838658936564,COVID-19,0.7909644734729866,0,0
2021-02-14,48,39.0,45.0,58.0,113.0,47.5,7.937253933206201,96.25,1.2307692307692308,0.4247787610619469,-6.078928607555552,0.6631226582407952,0.7485107481711011,COVID-19,0.8493997048970167,0,0
2021-02-21,28,48.0,39.0,45.0,58.0,40.0,8.831760866339017,78.75,0.5833333333333334,0.4827586206896552,-5.7463059482765555,0.7485107481711011,0.6631226582407953,COVID-19,0.8988444006966803,0,0
2021-02-28,44,28.0,48.0,39.0,45.0,39.75,8.655441448410588,60.875,1.5714285714285714,0.9777777777777777,-1.9496405932130454,0.8229838658936564,0.5680647467311559,COVID-19,0.9716874177181282,0,0
2021-03-07,67,44.0,28.0,48.0,39.0,46.75,16.028620235905024,55.25,1.5227272727272727,1.7179487179487178,0.7330637214599002,0.8854560256532099,0.4647231720437686,COVID-19,1.079711060531912,0,0
2021-03-14,80,67.0,44.0,28.0,48.0,54.75,23.22893310794817,51.125,1.1940298507462686,1.6666666666666667,1.2430618257762314,0.9350162426854148,0.35460488704253557,COVID-19,1.157131432101442,0,0
2021-03-21,79,80.0,67.0,44.0,28.0,67.5,16.74315780650504,53.75,0.9875,2.8214285714285716,1.508078720382716,0.970941817426052,0.23931566428755804,COVID-19,1.2283120819537097,0,0
2021-03-28,64,79.0,80.0,67.0,44.0,72.5,8.185352771884505,56.125,0.810126582278481,1.4545454545454546,0.9620843743044868,0.992708874098054,0.120536680255323,COVID-19,1.0731032312170428,0,0
2021-04-04,88,64.0,79.0,80.0,67.0,77.75,10.012492197260249,62.25,1.375,1.3134328358208955,2.5717872726079185,1.0,-1.6081226496766364e-16,COVID-19,1.025316218254393,0,0
2021-04-11,57,88.0,64.0,79.0,80.0,72.0,14.071247279477301,63.375,0.6477272727272727,0.7125,-0.45305152225544637,0.992708874098054,-0.12053668025532288,COVID-19,0.9568485063755199,0,0
2021-04-18,114,57.0,88.0,64.0,79.0,80.75,25.837634050615602,74.125,2.0,1.4430379746835442,1.5432914608932604,0.9709418174260521,-0.2393156642875575,COVID-19,1.049249600954606,0,0
2021-04-25,147,114.0,57.0,88.0,64.0,101.5,38.249182997813136,87.0,1.2894736842105263,2.296875,1.5686609568479004,0.9350162426854148,-0.35460488704253545,COVID-19,1.1611821673105178,0,0
2021-05-02,160,147.0,114.0,57.0,88.0,119.5,45.945620030642715,98.625,1.08843537414966,1.8181818181818181,1.3358182990906837,0.8854560256532099,-0.4647231720437685,COVID-19,1.181461883067523,0,0
2021-05-09,97,160.0,147.0,114.0,57.0,129.5,29.057414429600076,100.75,0.60625,1.7017543859649122,-0.12905484103155326,0.8229838658936565,-0.5680647467311557,COVID-19,1.115008889881644,0,0
2021-05-16,52,97.0,160.0,147.0,114.0,114.0,49.457052075514945,97.375,0.5360824742268041,0.45614035087719296,-0.9174626892585077,0.7485107481711013,-0.663122658240795,COVID-19,0.8571692924725939,0,0
2021-05-23,36,52.0,97.0,160.0,147.0,86.25,55.53602434456573,93.875,0.6923076923076923,0.24489795918367346,-1.0421163683039754,0.6631226582407952,-0.7485107481711012,COVID-19,0.7370143255272343,0,0
2021-05-30,87,36.0,52.0,97.0,160.0,68.0,28.763402673076268,93.75,2.4166666666666665,0.54375,-0.23467320875489736,0.5680647467311558,-0.8229838658936564,COVID-19,0.8424361830923991,0,0
2021-06-06,357,87.0,36.0,52.0,97.0,133.0,150.84429057806662,131.25,4.103448275862069,3.6804123711340204,1.496576364507262,0.46472317204376906,-0.8854560256532096,COVID-19,1.2756146076965151,0,0
2021-06-13,58,357.0,87.0,36.0,52.0,134.5,149.79652866471974,124.25,0.16246498599439776,1.1153846153846154,-0.4422665904914476,0.35460488704253584,-0.9350162426854147,COVID-19,1.215529479798541,0,0
2021-06-20,87,58.0,357.0,87.0,36.0,147.25,140.5000000000007,116.75,1.5,2.4166666666666665,-0.2117437722419918,0.23931566428755768,-0.970941817426052,COVID-19,1.1104204573747138,0,0
2021-06-27,235,87.0,58.0,357.0,87.0,184.25,138.8221283993785,126.125,2.7011494252873565,2.7011494252873565,0.7842769827500169,0.12053668025532308,-0.992708874098054,COVID-19,1.0457867924722433,0,0
2021-07-04,276,235.0,87.0,58.0,357.0,164.0,107.6258952730872,148.5,1.174468085106383,0.773109243697479,1.184659135020292,-3.216245299353273e-16,-1.0,COVID-19,1.0710222357394814,0,0
2021-07-11,549,276.0,235.0,87.0,58.0,286.75,192.75956526201287,210.625,1.9891304347826086,9.46551724137931,1.7554252082902138,-0.12053668025532283,-0.992708874098054,COVID-19,1.5541037961418522,1,1
2021-07-18,875,549.0,276.0,235.0,87.0,483.75,295.73115606352144,315.5,1.5938069216757742,10.057471264367816,1.8919210523757681,-0.23931566428755743,-0.9709418174260521,COVID-19,1.5335680960008788,1,0
2021-07-25,1260,875.0,549.0,276.0,235.0,740.0,424.42195984656615,462.125,1.44,5.361702127659575,1.8799097961105542,-0.3546048870425356,-0.9350162426854148,COVID-19,1.4244810707499986,1,0
2021-08-01,1667,1260.0,875.0,549.0,276.0,1087.75,483.29244079887445,625.875,1.323015873015873,6.0398550724637685,2.15423398362912,-0.46472317204376806,-0.8854560256532101,COVID-19,1.4152730806145433,1,0
2021-08-08,2313,1667.0,1260.0,875.0,549.0,1528.75,614.7565236199886,907.75,1.3875224955008998,4.213114754098361,2.2858643153962763,-0.5680647467311556,-0.8229838658936565,COVID-19,1.3183570400442761,1,0
2021-08-15,3613,2313.0,1667.0,1260.0,875.0,2213.25,1028.96788903574,1348.5,1.5620406398616515,4.129142857142857,2.2007489486597045,-0.663122658240795,-0.7485107481711013,COVID-19,1.3104912994793223,1,0
2021-08-22,6133,3613.0,2313.0,1667.0,1260.0,3431.5,1974.4659193479806,2085.75,1.6974813174647108,4.867460317460317,2.049794813038103,-0.7485107481711011,-0.6631226582407952,COVID-19,1.3625276230642491,1,0
2021-08-29,8140,6133.0,3613.0,2313.0,1667.0,5049.75,2599.8158107835256,3068.75,1.3272460459807598,4.883023395320936,1.9506189549911384,-0.8229838658936564,-0.5680647467311559,COVID-19,1.385018540001596,1,0
2021-09-05,11094,8140.0,6133.0,3613.0,2313.0,7245.0,3164.584964888761,4386.875,1.3628992628992629,4.796368352788586,2.1194327453413035,-0.8854560256532096,-0.4647231720437691,COVID-19,1.3636047917251348,1,0
2021-09-12,12596,11094.0,8140.0,6133.0,3613.0,9490.75,2904.708749025738,5852.0,1.1353884982873625,3.4862994741212288,2.3217474048859423,-0.9350162426854147,-0.3546048870425359,COVID-19,1.274788862480492,1,0
2021-09-19,12301,12596.0,11094.0,8140.0,6133.0,11032.75,2035.023566612109,7232.125,0.9765798666243252,2.0057068318930376,2.4908188205597157,-0.970941817426052,-0.23931566428755774,COVID-19,1.1544892685097048,0,0
2021-09-26,12498,12301.0,12596.0,11094.0,8140.0,12122.25,696.3899171201929,8586.0,1.0160149581334852,1.5353808353808354,5.617542563191378,-0.992708874098054,-0.12053668025532357,COVID-19,1.078408775755639,0,0
2021-10-03,15401,12498.0,12301.0,12596.0,11094.0,13199.0,1473.1166507329517,10222.0,1.2322771643462953,1.3882278709212186,3.515675420153034,-1.0,-1.8369701987210297e-16,COVID-19,1.0522488678445174,0,0
2021-10-10,15281,15401.0,12498.0,12301.0,12596.0,13870.25,1700.884745262497,11680.5,0.992208298162457,1.2131629088599556,2.116839491934144,-0.992708874098054,0.1205366802553232,COVID-19,1.0491921198554077,0,0
2021-10-17,15347,15281.0,15401.0,12498.0,12301.0,14631.75,1423.3461455317192,12832.25,1.0043190890648517,1.2476221445410942,1.7667873748732885,-0.9709418174260521,0.23931566428755738,COVID-19,1.0518585480947489,0,0
2021-10-24,13759,15347.0,15281.0,15401.0,12498.0,14947.0,793.518745840325,13534.625,0.8965270085358702,1.1008961433829412,0.2827595456013961,-0.9350162426854148,0.35460488704253557,COVID-19,1.0149386543516887,0,0
2021-10-31,10046,13759.0,15347.0,15281.0,15401.0,13608.25,2485.537819064518,13403.625,0.7301402718220801,0.6522953054996429,-1.3508645791854053,-0.8854560256532101,0.464723172043768,COVID-19,0.9273928621843023,0,0
2021-11-07,9666,10046.0,13759.0,15347.0,15281.0,12204.5,2792.5425093750437,13037.375,0.9621739996018316,0.6325502257705647,-1.207277951430181,-0.822983865893657,0.5680647467311548,COVID-19,0.900093746855872,0,0
